,DP,Proportion,CCG
2065,0,0.0479452054795,144
2066,0,0.025641025641,144
2067,0,0.0633802816901,144
2068,0,0.0434782608696,144
2069,0,0.00680272108844,144
2070,0,0.0,144
2071,0,0.0,144
2072,0,0.0197368421053,144
2073,0,0.0655737704918,144
2074,0,0.0542635658915,144
2075,0,0.130841121495,144
2076,0,0.032967032967,144
2077,0,0.0952380952381,144
2078,0,0.0988023952096,146
2079,0,0.0867346938776,145
2080,0,0.110759493671,145
2081,0,0.184818481848,146
2082,0,0.111111111111,146
2083,0,0.063829787234,145
2084,0,0.0386266094421,146
2085,0,0.0871369294606,145
2086,0,0.0802469135802,146
2087,0,0.031847133758,146
2088,0,0.157894736842,145
2089,0,0.0,146
2090,0,0.0691823899371,145
2091,0,0.20253164557,146
2092,0,0.0491803278689,145
2093,0,0.0442804428044,145
2094,0,0.0,145
2095,0,0.171428571429,145
2096,0,0.0970873786408,146
2097,0,0.109589041096,146
2098,0,0.0616113744076,145
2099,0,0.0654205607477,145
2100,0,0.0928571428571,146
2101,0,0.0849673202614,146
2102,0,0.126099706745,145
2103,0,0.122807017544,145
2104,0,0.0235294117647,145
2105,0,0.056,146
2106,0,0.0775862068966,145
2107,0,0.104166666667,145
2108,0,0.0576923076923,145
2109,0,0.0473372781065,145
2110,0,0.0454545454545,145
2111,0,0.0887573964497,146
2112,0,0.0803571428571,145
2113,0,0.0694444444444,146
2114,0,0.0751879699248,146
2115,0,0.0461538461538,145
2116,0,0.0941883767535,146
2117,0,0.0,145
2118,0,0.00862068965517,145
2119,0,0.176470588235,146
2120,0,0.0857142857143,145
2121,0,0.0909090909091,146
2122,0,0.124031007752,145
2123,0,0.0,146
2124,0,0.0736842105263,146
2125,0,0.0277777777778,145
2126,0,0.0,146
2127,0,0.6,146
2128,0,0.0285714285714,145
2129,0,0.126984126984,145
2130,0,0.0416666666667,145
2131,0,0.24,145
2132,0,0.135416666667,145
2133,0,0.03125,145
2134,0,0.0,146
2135,0,0.0648148148148,145
2136,0,0.0,146
2137,0,0.168316831683,145
2138,0,0.0534351145038,145
2139,0,0.0740740740741,145
2140,0,0.1,145
2141,0,0.0128205128205,145
2142,0,0.0,145
2143,0,0.02,145
2144,0,0.0689655172414,146
2145,0,0.0637254901961,145
2146,0,0.048632218845,146
2147,0,0.0,146
2148,0,0.0212765957447,146
2149,0,0.0,145
2150,0,0.134969325153,146
2151,0,0.0373831775701,145
2152,0,0.0,145
2153,0,0.0336134453782,145
2154,0,0.0387096774194,146
2155,0,0.0684210526316,146
2156,0,0.0289855072464,145
2157,0,0.0949367088608,146
2158,0,0.125,145
2159,0,0.0,146
2160,0,0.0,146
2161,0,0.0,146
2162,0,0.04,146
2163,0,0.112994350282,104
2164,0,0.0718562874251,105
2165,0,0.0441176470588,100
2166,0,0.0786026200873,103
2167,0,0.0867346938776,104
2168,0,0.0973053892216,101
2169,0,0.045643153527,99
2170,0,0.0273752012882,100
2171,0,0.0193798449612,103
2172,0,0.0287769784173,99
2173,0,0.0985221674877,102
2174,0,0.0227617602428,100
2175,0,0.0419075144509,100
2176,0,0.0194444444444,100
2177,0,0.0387931034483,103
2178,0,0.0121457489879,99
2179,0,0.150819672131,103
2180,0,0.06875,100
2181,0,0.089715536105,102
2182,0,0.0249376558603,100
2183,0,0.0262295081967,103
2184,0,0.0309734513274,103
2185,0,0.0,104
2186,0,0.0725388601036,103
2187,0,0.022792022792,99
2188,0,0.0610465116279,103
2189,0,0.0152091254753,100
2190,0,0.046511627907,103
2191,0,0.0496453900709,103
2192,0,0.04,100
2193,0,0.0814196242171,102
2194,0,0.0462962962963,103
2195,0,0.0707692307692,105
2196,0,0.0108191653787,102
2197,0,0.0523255813953,102
2198,0,0.0498614958449,104
2199,0,0.0401505646173,100
2200,0,0.0727272727273,102
2201,0,0.105691056911,103
2202,0,0.0779610194903,102
2203,0,0.0180505415162,99
2204,0,0.0292553191489,103
2205,0,0.0291438979964,104
2206,0,0.116740088106,102
2207,0,0.0897435897436,104
2208,0,0.0966767371601,104
2209,0,0.0424870466321,100
2210,0,0.0600343053173,99
2211,0,0.0772946859903,104
2212,0,0.0185185185185,99
2213,0,0.0358851674641,102
2214,0,0.0296296296296,105
2215,0,0.0280898876404,99
2216,0,0.0591715976331,104
2217,0,0.0333333333333,102
2218,0,0.0261627906977,100
2219,0,0.029197080292,103
2220,0,0.168469860896,105
2221,0,0.0133333333333,101
2222,0,0.0115473441109,99
2223,0,0.0466101694915,101
2224,0,0.0482625482625,103
2225,0,0.0801526717557,105
2226,0,0.0277777777778,101
2227,0,0.0178970917226,100
2228,0,0.196850393701,105
2229,0,0.0491228070175,100
2230,0,0.100328947368,104
2231,0,0.0349907918969,105
2232,0,0.24043715847,104
2233,0,0.0676328502415,103
2234,0,0.0482233502538,103
2235,0,0.0290456431535,102
2236,0,0.00536193029491,103
2237,0,0.0132158590308,100
2238,0,0.0,101
2239,0,0.0981818181818,105
2240,0,0.0337941628264,101
2241,0,0.0316666666667,100
2242,0,0.0389380530973,102
2243,0,0.195219123506,105
2244,0,0.00909090909091,99
2245,0,0.040251572327,104
2246,0,0.0378378378378,104
2247,0,0.0530973451327,99
2248,0,0.04662004662,105
2249,0,0.012,100
2250,0,0.0444444444444,100
2251,0,0.0650406504065,102
2252,0,0.0789473684211,104
2253,0,0.0533333333333,105
2254,0,0.10152284264,105
2255,0,0.0503144654088,103
2256,0,0.0851851851852,103
2257,0,0.040625,102
2258,0,0.0301886792453,101
2259,0,0.0244988864143,101
2260,0,0.0442307692308,100
2261,0,0.0357142857143,100
2262,0,0.035175879397,103
2263,0,0.0978260869565,105
2264,0,0.0457317073171,103
2265,0,0.0618892508143,105
2266,0,0.0252100840336,102
2267,0,0.0751879699248,103
2268,0,0.0666666666667,102
2269,0,0.0571428571429,99
2270,0,0.0274725274725,102
2271,0,0.0468227424749,99
2272,0,0.0978260869565,105
2273,0,0.0359477124183,101
2274,0,0.00641025641026,99
2275,0,0.0899795501022,102
2276,0,0.0387596899225,102
2277,0,0.043956043956,99
2278,0,0.161417322835,103
2279,0,0.0229357798165,101
2280,0,0.00423728813559,99
2281,0,0.0277777777778,101
2282,0,0.0504201680672,105
2283,0,0.021978021978,104
2284,0,0.010152284264,101
2285,0,0.05,105
2286,0,0.224390243902,105
2287,0,0.0775862068966,101
2288,0,0.113636363636,100
2289,0,0.00862068965517,103
2290,0,0.046875,102
2291,0,0.0,101
2292,0,0.0536585365854,101
2293,0,0.0567010309278,103
2294,0,0.0826446280992,105
2295,0,0.0353260869565,102
2296,0,0.0837988826816,105
2297,0,0.110552763819,104
2298,0,0.0540540540541,102
2299,0,0.0833333333333,105
2300,0,0.0372340425532,101
2301,0,0.0119521912351,101
2302,0,0.0392156862745,99
2303,0,0.0,105
2304,0,0.0484848484848,103
2305,0,0.126712328767,101
2306,0,0.0,101
2307,0,0.0419161676647,103
2308,0,0.117647058824,103
2309,0,0.0765306122449,105
2310,0,0.0754716981132,103
2311,0,0.03125,101
2312,0,0.0796460176991,105
2313,0,0.075,104
2314,0,0.0,99
2315,0,0.0352112676056,103
2316,0,0.138461538462,104
2317,0,0.003861003861,101
2318,0,0.0483383685801,100
2319,0,0.0722222222222,104
2320,0,0.0,105
2321,0,0.0358744394619,100
2322,0,0.0305676855895,100
2323,0,0.0521472392638,99
2324,0,0.0704225352113,105
2325,0,0.0277777777778,105
2326,0,0.0881057268722,101
2327,0,0.111111111111,105
2328,0,0.11320754717,105
2329,0,0.0469135802469,101
2330,0,0.030612244898,101
2331,0,0.25,104
2332,0,0.0574712643678,104
2333,0,0.075,104
2334,0,0.0379746835443,103
2335,0,0.12962962963,101
2336,0,0.0,103
2337,0,0.285714285714,103
2338,0,0.0746268656716,104
2339,0,0.0381679389313,100
2340,0,0.3,105
2341,0,0.117647058824,101
2342,0,0.0434782608696,103
2343,0,0.0883534136546,99
2344,0,0.106060606061,105
2345,0,0.0281690140845,102
2346,0,0.0434782608696,103
2347,0,0.0289855072464,103
2348,0,0.063829787234,105
2349,0,0.181818181818,103
2350,0,0.0145631067961,99
2351,0,0.0379746835443,104
2352,0,0.046511627907,104
2353,0,0.12865497076,100
2354,0,0.025641025641,101
2355,0,0.0358126721763,103
2356,0,0.030303030303,105
2357,0,0.116666666667,100
2358,0,0.0833333333333,102
2359,0,0.0,105
2360,0,0.0,103
2361,0,0.0279069767442,102
2362,0,0.0633802816901,127
2363,0,0.0200803212851,133
2364,0,0.0405405405405,127
2365,0,0.0111524163569,127
2366,0,0.0583941605839,127
2367,0,0.02625,133
2368,0,0.0918635170604,133
2369,0,0.0691642651297,133
2370,0,0.0272479564033,133
2371,0,0.0232558139535,133
2372,0,0.0156494522692,133
2373,0,0.0,127
2374,0,0.0460829493088,133
2375,0,0.0147928994083,133
2376,0,0.0434782608696,127
2377,0,0.0164835164835,133
2378,0,0.0396174863388,127
2379,0,0.0439330543933,127
2380,0,0.0198237885463,133
2381,0,0.00561797752809,133
2382,0,0.00606060606061,133
2383,0,0.0868486352357,133
2384,0,0.025,127
2385,0,0.0238095238095,127
2386,0,0.093023255814,127
2387,0,0.0,133
2388,0,0.0176211453744,133
2389,0,0.0365168539326,133
2390,0,0.0136054421769,133
2391,0,0.0212765957447,127
2392,0,0.046218487395,127
2393,0,0.0258064516129,133
2394,0,0.0350877192982,127
2395,0,0.0108303249097,127
2396,0,0.016393442623,133
2397,0,0.0108359133127,127
2398,0,0.0634920634921,133
2399,0,0.042654028436,133
2400,0,0.0,133
2401,0,0.0194174757282,127
2402,0,0.0357142857143,133
2403,0,0.0350877192982,133
2404,0,0.00689655172414,133
2405,0,0.0452674897119,127
2406,0,0.0186046511628,133
2407,0,0.0648148148148,133
2408,0,0.0153846153846,127
2409,0,0.133333333333,133
2410,0,0.0542986425339,127
2411,0,0.0114942528736,133
2412,0,0.0,127
2413,0,0.047619047619,133
2414,0,0.0430107526882,127
2415,0,0.0109409190372,133
2416,0,0.0,133
2417,0,0.0,133
2418,0,0.0283018867925,127
2419,0,0.03,133
2420,0,0.037037037037,133
2421,0,0.008,127
2422,0,0.12925170068,133
2423,0,0.197674418605,133
2424,0,0.0408719346049,127
2425,0,0.0441176470588,133
2426,0,0.0635245901639,127
2427,0,0.0,127
2428,0,0.0333333333333,133
2429,0,0.0190476190476,127
2430,0,0.0216216216216,133
2431,0,0.0588235294118,127
2432,0,0.044776119403,133
2433,0,0.0277777777778,133
2434,0,0.0443349753695,133
2435,0,0.0202702702703,133
2436,0,0.0145454545455,127
2437,0,0.0170212765957,127
2438,0,0.0078125,127
2439,0,0.06875,127
2440,0,0.0889570552147,127
2441,0,0.0151515151515,133
2442,0,0.027027027027,134
2443,0,0.142857142857,129
2444,0,0.0315789473684,134
2445,0,0.0149253731343,129
2446,0,0.00925925925926,129
2447,0,0.00793650793651,134
2448,0,0.0271186440678,134
2449,0,0.057268722467,134
2450,0,0.0927152317881,129
2451,0,0.0491803278689,134
2452,0,0.0,134
2453,0,0.0326086956522,134
2454,0,0.0384615384615,129
2455,0,0.0204081632653,129
2456,0,0.0481099656357,129
2457,0,0.0981132075472,129
2458,0,0.0492610837438,134
2459,0,0.0344827586207,129
2460,0,0.0182767624021,129
2461,0,0.036231884058,129
2462,0,0.0421052631579,134
2463,0,0.0444444444444,129
2464,0,0.0666666666667,134
2465,0,0.025,134
2466,0,0.0394736842105,134
2467,0,0.00757575757576,134
2468,0,0.0294117647059,134
2469,0,0.0,129
2470,0,0.0357142857143,129
2471,0,0.157894736842,129
2472,0,0.0,129
2473,0,0.018018018018,134
2474,0,0.0555555555556,129
2475,0,0.0,129
2476,0,0.0277777777778,129
2477,0,0.0394736842105,134
2478,0,0.08,129
2479,0,0.00694444444444,134
2480,0,0.0984455958549,129
2481,0,0.00884955752212,134
2482,0,0.019801980198,129
2483,0,0.010752688172,129
2484,0,0.0214477211796,129
2485,0,0.0769230769231,134
2486,0,0.025,129
2487,0,0.0,134
2488,0,0.034188034188,134
2489,0,0.0,129
2490,0,0.157657657658,129
2491,0,0.138888888889,129
2492,0,0.0564516129032,134
2493,0,0.0,134
2494,0,0.0357142857143,129
2495,0,0.102040816327,129
2496,0,0.027397260274,129
2497,0,0.0462962962963,134
2498,0,0.0285714285714,134
2499,0,0.030303030303,129
2500,0,0.0365853658537,134
2501,0,0.0183486238532,134
2502,0,0.0429447852761,129
2503,0,0.00806451612903,134
2504,0,0.0,134
2505,0,0.285714285714,129
2506,0,0.0,134
2507,0,0.0196078431373,134
2508,0,0.0666666666667,129
2509,0,0.0,134
2510,0,0.0,134
2511,0,0.0116279069767,134
2512,0,0.0526315789474,129
2513,0,0.0263157894737,129
2514,0,0.0123456790123,134
2515,0,0.0,130
2516,0,0.0185701021356,135
2517,0,0.0185185185185,135
2518,0,0.0216049382716,130
2519,0,0.0403397027601,135
2520,0,0.0369565217391,135
2521,0,0.0188679245283,137
2522,0,0.0287081339713,130
2523,0,0.0381679389313,135
2524,0,0.0,130
2525,0,0.025466893039,137
2526,0,0.0234278668311,135
2527,0,0.0237154150198,130
2528,0,0.0190839694656,130
2529,0,0.0223577235772,135
2530,0,0.0119760479042,137
2531,0,0.00606060606061,137
2532,0,0.0179894179894,137
2533,0,0.0278481012658,135
2534,0,0.0112359550562,130
2535,0,0.0172839506173,137
2536,0,0.0,130
2537,0,0.0294117647059,130
2538,0,0.0,130
2539,0,0.0,137
2540,0,0.0149572649573,130
2541,0,0.0497237569061,130
2542,0,0.00208768267223,137
2543,0,0.00917431192661,137
2544,0,0.0223048327138,135
2545,0,0.0338645418327,135
2546,0,0.0,137
2547,0,0.0388888888889,135
2548,0,0.0416666666667,135
2549,0,0.0118443316413,137
2550,0,0.00833333333333,137
2551,0,0.00675675675676,130
2552,0,0.0190839694656,137
2553,0,0.00766283524904,130
2554,0,0.014598540146,130
2555,0,0.00662251655629,135
2556,0,0.0,130
2557,0,0.0466786355476,135
2558,0,0.0645161290323,135
2559,0,0.019120458891,137
2560,0,0.0,130
2561,0,0.0137741046832,137
2562,0,0.0277777777778,137
2563,0,0.0280561122244,135
2564,0,0.0179445350734,137
2565,0,0.01,135
2566,0,0.015503875969,135
2567,0,0.0,135
2568,0,0.0,135
2569,0,0.0140023337223,135
2570,0,0.0109090909091,130
2571,0,0.0232945091514,135
2572,0,0.0342298288509,130
2573,0,0.0141509433962,135
2574,0,0.0,137
2575,0,0.00925925925926,130
2576,0,0.00369003690037,130
2577,0,0.004329004329,137
2578,0,0.027397260274,130
2579,0,0.0108695652174,135
2580,0,0.0119156736939,137
2581,0,0.0,137
2582,0,0.030303030303,135
2583,0,0.0196078431373,130
2584,0,0.0,130
2585,0,0.020202020202,130
2586,0,0.00680272108844,130
2587,0,0.0,130
2588,0,0.0243902439024,135
2589,0,0.0,130
2590,0,0.03125,130
2591,0,0.0,130
2592,0,0.0775862068966,130
2593,0,0.09375,135
2594,0,0.00873362445415,135
2595,0,0.020979020979,137
2596,0,0.018927444795,137
2597,0,0.0184049079755,135
2598,0,0.0151133501259,135
2599,0,0.0,130
2600,0,0.0,135
2601,0,0.130952380952,135
2602,0,0.0300751879699,135
2603,0,0.00666666666667,130
2604,0,0.0028901734104,135
2605,0,0.0,135
2606,0,0.0344827586207,135
2607,0,0.0231213872832,135
2608,0,0.0,135
2609,0,0.0,137
2610,0,0.0062630480167,135
2611,0,0.020979020979,135
2612,0,0.0460992907801,135
2613,0,0.0242718446602,137
2614,0,0.0,130
2615,0,0.0449438202247,130
2616,0,0.0,130
2617,0,0.0192307692308,130
2618,0,0.00442477876106,137
2619,0,0.0,137
2620,0,0.0,135
2621,0,0.0,135
2622,0,0.0260416666667,137
2623,0,0.0157480314961,135
2624,0,0.00719424460432,135
2625,0,0.0289855072464,137
2626,0,0.00813008130081,130
2627,0,0.272727272727,135
2628,0,0.00214592274678,137
2629,0,0.0508474576271,130
2630,0,0.027027027027,135
2631,0,0.00460122699387,137
2632,0,0.0125786163522,130
2633,0,0.03125,130
2634,0,0.0775510204082,135
2635,0,0.0308641975309,135
2636,0,0.0,135
2637,0,0.0170454545455,135
2638,0,0.0,137
2639,0,0.0,137
2640,0,0.0441640378549,135
2641,0,0.00555555555556,135
2642,0,0.0,135
2643,0,0.002849002849,135
2644,0,0.0,135
2645,0,0.0119760479042,135
2646,0,0.00884955752212,135
2647,0,0.0,135
2648,0,0.0116504854369,137
2649,0,0.0320754716981,135
2650,0,0.0131795716639,131
2651,0,0.118518518519,131
2652,0,0.093537414966,131
2653,0,0.0223880597015,132
2654,0,0.0363196125908,132
2655,0,0.0837696335079,131
2656,0,0.0188679245283,131
2657,0,0.0520833333333,132
2658,0,0.0876132930514,132
2659,0,0.047619047619,131
2660,0,0.116379310345,131
2661,0,0.117493472585,132
2662,0,0.0161812297735,132
2663,0,0.0758293838863,131
2664,0,0.0686274509804,131
2665,0,0.119565217391,131
2666,0,0.0730769230769,131
2667,0,0.0,132
2668,0,0.0504854368932,131
2669,0,0.0133333333333,132
2670,0,0.0607638888889,131
2671,0,0.0262557077626,132
2672,0,0.0212014134276,132
2673,0,0.108013937282,131
2674,0,0.0511463844797,131
2675,0,0.0384615384615,132
2676,0,0.0763358778626,131
2677,0,0.10447761194,131
2678,0,0.0434782608696,131
2679,0,0.00729927007299,131
2680,0,0.0656934306569,131
2681,0,0.115942028986,132
2682,0,0.0630630630631,132
2683,0,0.032,131
2684,0,0.0,132
2685,0,0.0526315789474,132
2686,0,0.204761904762,131
2687,0,0.0705596107056,131
2688,0,0.0699588477366,131
2689,0,0.0,132
2690,0,0.0629921259843,132
2691,0,0.00671140939597,132
2692,0,0.123711340206,132
2693,0,0.01875,132
2694,0,0.0352112676056,132
2695,0,0.128571428571,132
2696,0,0.0114942528736,132
2697,0,0.0980392156863,132
2698,0,0.0333333333333,132
2699,0,0.0311614730878,131
2700,0,0.0331825037707,131
2701,0,0.00492610837438,132
2702,0,0.0548780487805,132
2703,0,0.117318435754,131
2704,0,0.0,132
2705,0,0.309523809524,132
2706,0,0.0112359550562,131
2707,0,0.0550458715596,132
2708,0,0.0487804878049,131
2709,0,0.0178571428571,132
2710,0,0.0327868852459,132
2711,0,0.0905660377358,131
2712,0,0.0506329113924,131
2713,0,0.00578034682081,131
2714,0,0.00763358778626,131
2715,0,0.25,132
2716,0,0.0212765957447,132
2717,0,0.0242587601078,131
2718,0,0.0763888888889,131
2719,0,0.0,132
2720,0,0.0597014925373,132
2721,0,0.0888888888889,131
2722,0,0.047619047619,131
2723,0,0.0227272727273,132
2724,0,0.0,132
2725,0,0.0238095238095,131
2726,0,0.0813953488372,131
2727,0,0.0287769784173,131
2728,0,0.0285714285714,131
2729,0,0.136482939633,131
2730,0,0.10752688172,132
2731,0,0.0697674418605,132
2732,0,0.0,132
2733,0,0.03125,131
2734,0,0.08,131
2735,0,0.0955882352941,131
2736,0,0.0,132
2737,0,0.0,131
2738,0,0.0,132
2739,0,0.0394088669951,138
2740,0,0.0864197530864,138
2741,0,0.0252100840336,138
2742,0,0.0335570469799,138
2743,0,0.0151057401813,136
2744,0,0.0382513661202,136
2745,0,0.0889423076923,136
2746,0,0.0792682926829,136
2747,0,0.0363636363636,138
2748,0,0.0867052023121,136
2749,0,0.0514705882353,136
2750,0,0.135,138
2751,0,0.0660377358491,136
2752,0,0.0416024653313,136
2753,0,0.0267379679144,136
2754,0,0.0848484848485,136
2755,0,0.0131004366812,138
2756,0,0.0544554455446,136
2757,0,0.0265957446809,138
2758,0,0.0467289719626,136
2759,0,0.0114942528736,136
2760,0,0.0794165316045,138
2761,0,0.102803738318,138
2762,0,0.00393700787402,127
2763,0,0.0193236714976,136
2764,0,0.0116279069767,138
2765,0,0.0222222222222,138
2766,0,0.0,138
2767,0,0.0592592592593,136
2768,0,0.0284974093264,138
2769,0,0.0330788804071,136
2770,0,0.0361445783133,138
2771,0,0.0329218106996,136
2772,0,0.0374331550802,136
2773,0,0.0894308943089,138
2774,0,0.0285714285714,138
2775,0,0.042654028436,138
2776,0,0.03125,136
2777,0,0.0432692307692,136
2778,0,0.0454545454545,136
2779,0,0.0648148148148,136
2780,0,0.0909090909091,138
2781,0,0.046511627907,136
2782,0,0.0217391304348,138
2783,0,0.036312849162,138
2784,0,0.0321285140562,136
2785,0,0.125,138
2786,0,0.0181818181818,138
2787,0,0.0275229357798,136
2788,0,0.0512820512821,138
2789,0,0.00877192982456,138
2790,0,0.0326797385621,138
2791,0,0.0860215053763,136
2792,0,0.0165289256198,136
2793,0,0.0186046511628,138
2794,0,0.0697674418605,138
2795,0,0.0660377358491,136
2796,0,0.0705882352941,136
2797,0,0.04,138
2798,0,0.0639269406393,138
2799,0,0.0143540669856,136
2800,0,0.0,136
2801,0,0.0279329608939,136
2802,0,0.03125,136
2803,0,0.122807017544,138
2804,0,0.040899795501,138
2805,0,0.0222222222222,136
2806,0,0.0574712643678,138
2807,0,0.064,138
2808,0,0.0789473684211,138
2809,0,0.0782828282828,136
2810,0,0.02,136
2811,0,0.0467289719626,138
2812,0,0.00662251655629,136
2813,0,0.0176470588235,138
2814,0,0.0,138
2815,0,0.0547945205479,136
2816,0,0.0606060606061,136
2817,0,0.0,136
2818,0,0.0125,138
2819,0,0.0714285714286,136
2820,0,0.0,138
2821,0,0.0280373831776,138
2822,0,0.0432098765432,136
2823,0,0.0878787878788,179
2824,0,0.0494845360825,180
2825,0,0.0280146163216,180
2826,0,0.0489073881374,180
2827,0,0.0574712643678,179
2828,0,0.0208955223881,179
2829,0,0.0368852459016,189
2830,0,0.0412060301508,180
2831,0,0.0481481481481,179
2832,0,0.0338983050847,179
2833,0,0.0350877192982,180
2834,0,0.008,185
2835,0,0.0839160839161,179
2836,0,0.0222841225627,189
2837,0,0.0208333333333,180
2838,0,0.0994764397906,179
2839,0,0.0984848484848,189
2840,0,0.0384615384615,179
2841,0,0.0127388535032,189
2842,0,0.0273704789834,180
2843,0,0.0388978930308,185
2844,0,0.0265017667845,185
2845,0,0.0879345603272,185
2846,0,0.027397260274,180
2847,0,0.0213523131673,179
2848,0,0.0430463576159,180
2849,0,0.0502901353965,180
2850,0,0.0564263322884,185
2851,0,0.0416666666667,179
2852,0,0.0816,189
2853,0,0.0598290598291,179
2854,0,0.0756302521008,189
2855,0,0.0303867403315,179
2856,0,0.0640809443508,185
2857,0,0.104166666667,189
2858,0,0.0425531914894,185
2859,0,0.0617283950617,179
2860,0,0.0676470588235,189
2861,0,0.0714285714286,179
2862,0,0.0368421052632,189
2863,0,0.015873015873,179
2864,0,0.0,179
2865,0,0.205741626794,185
2866,0,0.0406091370558,180
2867,0,0.0433673469388,180
2868,0,0.0623229461756,189
2869,0,0.114583333333,179
2870,0,0.114606741573,189
2871,0,0.0358208955224,180
2872,0,0.0392405063291,180
2873,0,0.0536585365854,189
2874,0,0.0,179
2875,0,0.0769230769231,185
2876,0,0.0411985018727,179
2877,0,0.0520833333333,179
2878,0,0.0526315789474,179
2879,0,0.0487804878049,179
2880,0,0.0469798657718,185
2881,0,0.0307692307692,179
2882,0,0.0705128205128,179
2883,0,0.0324675324675,179
2884,0,0.0790960451977,185
2885,0,0.0324324324324,189
2886,0,0.0551181102362,185
2887,0,0.0,179
2888,0,0.0471698113208,179
2889,0,0.0342465753425,185
2890,0,0.180616740088,185
2891,0,0.107623318386,189
2892,0,0.115168539326,180
2893,0,0.0797448165869,180
2894,0,0.0450704225352,189
2895,0,0.0232558139535,179
2896,0,0.0463121783877,180
2897,0,0.0918635170604,185
2898,0,0.176767676768,185
2899,0,0.0204081632653,179
2900,0,0.025641025641,189
2901,0,0.046511627907,180
2902,0,0.0180722891566,179
2903,0,0.0790960451977,185
2904,0,0.113095238095,185
2905,0,0.0,179
2906,0,0.087962962963,185
2907,0,0.0222222222222,179
2908,0,0.0472972972973,185
2909,0,0.0178571428571,179
2910,0,0.0458333333333,185
2911,0,0.0740740740741,179
2912,0,0.106770833333,185
2913,0,0.100840336134,179
2914,0,0.113636363636,179
2915,0,0.0,179
2916,0,0.0,180
2917,0,0.0220588235294,179
2918,0,0.0,179
2919,0,0.0427807486631,179
2920,0,0.010989010989,179
2921,0,0.0295857988166,180
2922,0,0.0446428571429,179
2923,0,0.0,179
2924,0,0.025641025641,179
2925,0,0.0,180
2926,0,0.0,185
2927,0,0.0353356890459,171
2928,0,0.0831600831601,174
2929,0,0.139028475712,171
2930,0,0.131868131868,170
2931,0,0.0205882352941,173
2932,0,0.0848214285714,170
2933,0,0.0771084337349,171
2934,0,0.096875,177
2935,0,0.0854166666667,177
2936,0,0.183884297521,171
2937,0,0.0901360544218,176
2938,0,0.180124223602,174
2939,0,0.0,175
2940,0,0.100529100529,177
2941,0,0.140425531915,177
2942,0,0.0580912863071,175
2943,0,0.0567010309278,173
2944,0,0.0576923076923,174
2945,0,0.0285714285714,173
2946,0,0.0409683426443,177
2947,0,0.22268907563,174
2948,0,0.0918367346939,175
2949,0,0.0889370932755,171
2950,0,0.0806451612903,171
2951,0,0.0573426573427,173
2952,0,0.113636363636,177
2953,0,0.0849420849421,177
2954,0,0.167832167832,174
2955,0,0.0738916256158,176
2956,0,0.070796460177,174
2957,0,0.0495495495495,172
2958,0,0.0813771517997,172
2959,0,0.0870337477798,170
2960,0,0.0368,176
2961,0,0.037037037037,174
2962,0,0.00631578947368,177
2963,0,0.0892857142857,174
2964,0,0.0751879699248,173
2965,0,0.0505415162455,176
2966,0,0.0204081632653,177
2967,0,0.0445736434109,176
2968,0,0.12582781457,174
2969,0,0.115485564304,171
2970,0,0.0868207370394,173
2971,0,0.139393939394,171
2972,0,0.15652173913,177
2973,0,0.0837789661319,177
2974,0,0.0675039246468,176
2975,0,0.0485436893204,172
2976,0,0.0815324165029,177
2977,0,0.132450331126,177
2978,0,0.0588235294118,171
2979,0,0.0714285714286,172
2980,0,0.0362694300518,177
2981,0,0.0716845878136,173
2982,0,0.0990099009901,171
2983,0,0.0486111111111,170
2984,0,0.0714285714286,174
2985,0,0.221693625119,174
2986,0,0.0887096774194,177
2987,0,0.0547337278107,177
2988,0,0.256281407035,177
2989,0,0.0123456790123,177
2990,0,0.0625,176
2991,0,0.0571428571429,170
2992,0,0.10396039604,170
2993,0,0.0338983050847,177
2994,0,0.0909090909091,171
2995,0,0.107142857143,170
2996,0,0.113636363636,173
2997,0,0.0674157303371,177
2998,0,0.0444964871194,173
2999,0,0.0754039497307,171
3000,0,0.123376623377,170
3001,0,0.197368421053,174
3002,0,0.0988235294118,177
3003,0,0.0767634854772,176
3004,0,0.0371621621622,171
3005,0,0.0105263157895,170
3006,0,0.10597826087,170
3007,0,0.126126126126,177
3008,0,0.151603498542,177
3009,0,0.054347826087,173
3010,0,0.0217391304348,170
3011,0,0.0333333333333,173
3012,0,0.0791666666667,174
3013,0,0.18138424821,171
3014,0,0.0780669144981,173
3015,0,0.0326797385621,176
3016,0,0.08203125,177
3017,0,0.0772727272727,170
3018,0,0.190371991247,177
3019,0,0.031847133758,174
3020,0,0.159279778393,171
3021,0,0.130193905817,170
3022,0,0.0785714285714,170
3023,0,0.113421550095,177
3024,0,0.128048780488,171
3025,0,0.136363636364,175
3026,0,0.10303030303,170
3027,0,0.101694915254,174
3028,0,0.138964577657,171
3029,0,0.113122171946,174
3030,0,0.048128342246,170
3031,0,0.0642458100559,170
3032,0,0.0939457202505,177
3033,0,0.142857142857,174
3034,0,0.141176470588,176
3035,0,0.0891891891892,171
3036,0,0.107023411371,174
3037,0,0.104347826087,171
3038,0,0.093023255814,176
3039,0,0.168181818182,177
3040,0,0.130909090909,174
3041,0,0.0821917808219,170
3042,0,0.0393258426966,170
3043,0,0.0989010989011,175
3044,0,0.0836501901141,171
3045,0,0.043956043956,170
3046,0,0.027027027027,177
3047,0,0.1,177
3048,0,0.1953125,170
3049,0,0.126353790614,176
